plot_code,sub_plot,tree_tag,family,genus,specie,year,month,day,wood_density_g_cm3,tree_height_m,pom_height_m,dbh_northsouth_cm,dbh_westeast_cm,rainfor_flag1,rainfor_flag2,rainfor_flag3,quality_code,comments
PAN03,3,199,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4,1.3,2.14,2.04,ah,,,,
PAN03,3,200,Melastomataceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.15,2.16,a,,,,
PAN03,3,201,Melastomataceae,Indeterminado,,2013,9,17,NaN,6,1.3,5.68,6.66,a,,,,
PAN03,11,202,Arecaceae,Geonoma,,2013,9,17,NaN,5,1.3,3.65,3.63,a,,,,
PAN03,11,203,Arecaceae,Geonoma,,2013,9,17,NaN,2.5,1.3,3.3,3.34,a,,,,
PAN03,11,204,Indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,4.76,5.82,a,,,,
PAN03,11,205,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,2.45,2.5,a,,,,
PAN03,11,206,Urticaceae,Pouroma,,2013,9,17,NaN,4,1.3,4.04,4.21,a,,,,
PAN03,11,207,Indeterminado,Indeterminado,,2013,9,17,NaN,10,1.3,8.03,8.41,a,,,,
PAN03,11,208,Myrsinaceae,Indeterminado,,2013,9,17,NaN,5,1.3,2.91,2.9,a,,,,
PAN03,11,209,indeterminado,Indeterminado,,2013,9,17,NaN,11,1.3,6.1,6.79,a,,,,
PAN03,11,210,indeterminado,Indeterminado,,2013,9,17,NaN,11,1.3,7.86,8.3,a,,,,
PAN03,11,211,indeterminado,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.8,3.02,a,,,,
PAN03,11,212,Melastomataceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.85,2.85,a,,,,
PAN03,11,213,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,5,1.3,2.55,2.71,a,,,,
PAN03,11,214,indeterminado,Indeterminado,,2013,9,17,NaN,8,1.3,5.75,6.31,a,,,,
PAN03,11,215,indeterminado,Indeterminado,,2013,9,17,NaN,8,1.3,3.23,3.3,a,,,,
PAN03,11,216,Burseraceae,Protium,,2013,9,17,NaN,5,1.3,2.29,2.33,a,,,,
PAN03,11,217,Meliaceae,Guarea,,2013,9,17,NaN,4,1.3,2.63,2.69,a,,,,
PAN03,11,218,Melastomataceae,Indeterminado,,2013,9,17,NaN,5,1.3,2.57,2.58,a,,,,
PAN03,11,219,Myrsinaceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.1,2.26,a,,,,
PAN03,11,220,Caryocaraceae,Caryocar,,2013,9,17,NaN,,1.3,,,,,,,muerto
PAN03,11,221,Cyatheaceae,Cyathea,,2013,9,17,NaN,4,1.3,3.63,3.71,c,,,,
PAN03,11,222,Myristicaceae,indeterminado,,2013,9,17,NaN,7,1.3,7.23,6.86,a,,,,
PAN03,11,223,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,12,1.3,8.21,8.94,a,,,,
PAN03,11,224,Cyatheaceae,Cyathea,,2013,9,17,NaN,4,1.3,4.66,4.43,a,,,,
PAN03,11,225,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,3.92,4.25,a,,,,
PAN03,11,226,Urticaceae,Pouroma,,2013,9,17,NaN,7,1.3,4.71,4,a,,,,
PAN03,11,227,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,3.1,3.01,a,,,,
PAN03,11,228,Fabaceae,Indeterminado,,2013,9,17,NaN,6,1.3,4.61,4.9,a,,,,
PAN03,11,229,Indeterminado,Indeterminado,,2013,9,17,NaN,12,1.3,10.07,8.61,a,,,,
PAN03,11,230,Rubiaceae,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.07,2.11,a,,,,
PAN03,11,232,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,3.5,1.3,2.57,2.5,a,,,,
PAN03,11,233,Arecaceae,Wettinia,,2013,9,17,NaN,8,1.3,6.9,6.84,a,,,,
PAN03,11,234,Myrsinaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.45,2.21,a,,,,
PAN03,11,235,Araliaceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.09,2.13,a,,,,
PAN03,11,236,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,5.98,6.3,a,,,,
PAN03,11,237,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,2.5,1.3,2.15,2.28,a,,,,
PAN03,11,238,Arecaceae,Geonoma,,2013,9,17,NaN,3,1.3,3.78,3.8,a,,,,
PAN03,11,239,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,4.15,4.68,a,,,,
PAN03,11,240,Arecaceae,Wettinia,,2013,9,17,NaN,4,1.3,4.15,4.05,a,,,,
PAN03,11,241,Arecaceae,Wettinia,,2013,9,17,NaN,10,1.3,6.87,6.9,a,,,,
PAN03,11,242,Arecaceae,Wettinia,,2013,9,17,NaN,10,1.3,6.99,7.05,a,,,,
PAN03,11,243,Cyatheaceae,Cyathea,,2013,9,17,NaN,2.5,1.3,3.15,2.83,a,,,,
PAN03,11,244,Annonaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,5.82,5.91,a,,,,
PAN03,11,245,Araliaceae,Indeterminado,,2013,9,17,NaN,2,1.3,1.92,2.28,ch,,,,
PAN03,11,246,Araliaceae,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.43,2.55,ch,,,,
PAN03,11,247,Araliaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.86,3.08,a,,,,
PAN03,11,248,Rubiaceae,Indeterminado,,2013,9,17,NaN,7,1.3,4.38,4.98,a,,,,
PAN03,11,249,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,3.83,4.14,a,,,,
PAN03,11,250,Annonaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,3,2.63,a,,,,
PAN03,11,251,Arecaceae,Wettinia,,2013,9,17,NaN,8,1.3,6.61,6.71,a,,,,
PAN03,11,252,Araliaceae,Indeterminado,,2013,9,17,NaN,6,1.3,3.63,3.88,a,,,,
PAN03,11,253,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,7,1.3,7.89,8.06,a,,,,
PAN03,11,254,Araliaceae,Sloanea,,2013,9,17,NaN,4,1.3,3.04,3.12,a,,,,
PAN03,11,256,Urticaceae,Pouroma,,2013,9,17,NaN,3,1.3,2.68,2.71,a,,,,
PAN03,11,257,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,4.02,4.08,a,,,,
PAN03,11,258,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,3.34,3.48,a,,,,
PAN03,11,259,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.08,2.16,a,,,,
PAN03,11,260,Fabaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.35,3.65,a,,,,
PAN03,11,261,Arecaceae,Wettinia,,2013,9,17,NaN,6,1.3,5.39,5.4,a,,,,
PAN03,11,262,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,6.24,7.62,a,,,,
PAN03,11,263,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,3.92,4.74,a,,,,
PAN03,11,266,Arecaceae,Geonoma,,2013,9,17,NaN,4,1.3,4.23,4.26,a,,,,
PAN03,11,267,Arecaceae,Wettinia,,2013,9,17,NaN,7,1.3,6.48,6.29,a,,,,
PAN03,11,269,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,2.74,2.65,a,,,,
PAN03,11,270,Arecaceae,Geonoma,,2013,9,17,NaN,4.5,1.3,4.05,4.08,a,,,,
PAN03,11,271,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.03,2.06,a,,,,
PAN03,11,272,Arecaceae,Geonoma,,2013,9,17,NaN,2.5,1.3,3.06,3.06,a,,,,
PAN03,11,273,Indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,4.63,4.74,a,,,,
PAN03,11,274,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,3.08,3,a,,,,
PAN03,11,275,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,8.04,9.52,a,,,,
PAN03,11,276,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,7.83,9.88,a,,,,
PAN03,11,277,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.08,2.11,b,,,,2.3
PAN03,11,279,Indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,5.95,6.17,a,,,,
PAN03,11,281,Arecaceae,Wettinia,,2013,9,17,NaN,8,1.3,6.57,6.49,a,,,,
PAN03,11,282,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,2.8,3.34,a,,,,
PAN03,11,283,Melastomataceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.38,2.48,a,,,,
PAN03,11,284,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,5.4,7.09,a,,,,
PAN03,11,285,Arecaceae,Geonoma,,2013,9,17,NaN,5,1.3,4,4.29,a,,,,
PAN03,11,286,Araliaceae,Indeterminado,,2013,9,17,NaN,3,1.3,1.91,2.08,a,,,,
PAN03,11,287,Rubiaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.51,2.85,a,,,,
PAN03,11,288,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,4.86,3.79,a,,,,
PAN03,11,289,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,8,1.3,7.94,8.18,a,,,,
PAN03,11,290,Araliaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.4,2.53,a,,,,
PAN03,11,291,Indeterminado,Indeterminado,,2013,9,17,NaN,4.5,1.3,4.09,4.95,a,,,,
PAN03,11,292,Indeterminado,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.61,3.66,a,,,,
PAN03,11,293,Burseraceae,Protium,,2013,9,17,NaN,3.5,1.3,2.01,2.06,a,,,,
PAN03,11,294,Arecaceae,Wettinia,,2013,9,17,NaN,7,1.3,6.68,6.59,c/lianas,,,,
PAN03,11,295,Burseraceae,Protium,,2013,9,17,NaN,2.5,1.3,2.81,2.82,a,,,,
PAN03,11,296,Fabaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.11,2.21,a,,,,
PAN03,11,297,Arecaceae,Geonoma,,2013,9,17,NaN,2.5,1.3,2.2,2.16,a,,,,
PAN03,11,298,Arecaceae,Wettinia,,2013,9,17,NaN,11,1.3,7,6.92,a,,,,
PAN03,11,299,Rubiaceae,Indeterminado,,2013,9,17,NaN,6,1.3,4.2,4.16,a,,,,
PAN03,11,301,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,2.58,2.84,a,,,,
PAN03,11,302,Cyatheaceae,Cyathea,,2013,9,17,NaN,5,1.3,4.56,4.4,c,,,,
PAN03,11,303,Burseraceae,Protium,,2013,9,17,NaN,4,1.3,5,5.28,a,,,,
PAN03,11,304,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,5.06,5.28,a,,,,
PAN03,11,305,Indeterminado,Indeterminado,,2013,9,17,NaN,3,1.3,4.74,5,a,,,,
PAN03,11,306,Cyatheaceae,Cyathea,,2013,9,17,NaN,3,1.3,3.46,3.54,a,,,,
PAN03,11,307,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,5.64,6.42,a,,,,
PAN03,11,308,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,4.72,4.58,a,,,,
PAN03,11,310,Arecaceae,Wettinia,,2013,9,17,NaN,7,1.3,6.81,6.77,c,,,,
PAN03,11,311,Piperaceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.15,2.04,a,,,,
PAN03,11,312,Arecaceae,Wettinia,,2013,9,17,NaN,8,1.3,7.82,7.36,a,,,,
PAN03,11,313,Rubiaceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.17,2.17,a,,,,
PAN03,11,314,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,3.22,3.29,a,,,,
PAN03,11,315,Arecaceae,Wettinia,,2013,9,17,NaN,11,1.3,6.4,6.4,a,,,,
PAN03,11,316,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,3.26,3.4,a,,,,
PAN03,11,317,Burseraceae,Protium,,2013,9,17,NaN,4,1.3,2.14,2.08,a,,,,
PAN03,11,318,indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,5.75,5.57,a,,,,
PAN03,11,319,Araliaceae,Indeterminado,,2013,9,17,NaN,3,1.3,3.18,3,c,,,,
PAN03,11,320,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,2.89,2.78,a,,,,
PAN03,11,321,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,3.5,1.3,2.55,2.23,a,,,,
PAN03,11,322,Myrtaceae,Eugenia,,2013,9,17,NaN,4,1.3,3.03,3.25,a,,,,
PAN03,11,323,Myrsinaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.08,3.33,a,,,,
PAN03,11,324,Araliaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.11,3.17,a,,,,
PAN03,11,325,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,7,1.3,8.7,9.83,a,,,,
PAN03,11,326,Rubiaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.96,3.96,a,,,,
PAN03,11,327,Arecaceae,Geonoma,,2013,9,17,NaN,3,1.3,3.18,3.11,a,,,,
PAN03,11,328,Burseraceae,Protium,,2013,9,17,NaN,5,1.3,4.75,5,a,,,,
PAN03,11,329,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.25,2.4,a,,,,
PAN03,11,331,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.11,3.21,a,,,,
PAN03,11,333,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,5.31,5.31,a,,,,
PAN03,11,334,Sabiaceae,Indeterminado,,2013,9,17,NaN,6,1.3,5.85,5.9,a,,,,
PAN03,11,335,Araliaceae,Indeterminado,,2013,9,17,NaN,6,1.3,4.75,4.62,a,,,,
PAN03,11,335.1,Arecaceae,Indeterminado,,2013,9,17,NaN,,1.3,,,,,,,
PAN03,11,336,Melastomataceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.15,2.3,c,,,,
PAN03,11,337,Indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,7.59,9.44,a,,,,
PAN03,11,338,Arecaceae,Geonoma,,2013,9,17,NaN,3,1.3,2.08,2.05,a,,,,
PAN03,11,339,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4,1.3,4.28,4.16,a,,,,
PAN03,11,340,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,4.32,4.47,a,,,,
PAN03,11,341,Urticaceae,Pouroma,,2013,9,17,NaN,4,1.3,4.8,5.02,a,,,,
PAN03,11,342,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,6,1.3,4.2,4.23,a,,,,
PAN03,11,344,Cyatheaceae,Cyathea,,2013,9,17,NaN,1.9,1.3,4.76,3.4,a,,,,
PAN03,11,345,Sabiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.61,3.7,c,,,,
PAN03,11,346,Urticaceae,Pouroma,,2013,9,17,NaN,4,1.3,3.85,3.45,c,,,,
PAN03,11,347,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,4,3.6,a,,,,
PAN03,11,348,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,3,1.3,3.22,3.39,a,,,,
PAN03,11,349,Indeterminado,Indeterminado,,2013,9,17,NaN,8,1.3,8.85,8.91,a,,,,
PAN03,11,350,Araliaceae,Indeterminado,,2013,9,17,NaN,3,1.3,3.06,3,a,,,,
PAN03,11,351,Arecaceae,Wettinia,,2013,9,17,NaN,8,1.3,7.1,6.88,a,,,,
PAN03,11,352,Burseraceae,Protium,,2013,9,17,NaN,2.5,1.3,2.21,2.1,a,,,,
PAN03,11,353,Rubiaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.7,2.75,c,,,,
PAN03,11,354,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.44,2.4,a,,,,
PAN03,11,355,Cyatheaceae,Cyathea,,2013,9,17,NaN,3,1.3,3.32,3.45,a,,,,
PAN03,11,356,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.65,2.98,a,,,,
PAN03,11,357,Indeterminado,Indeterminado,,2013,9,17,NaN,2.7,1.3,2.47,2.49,c,,,,
PAN03,11,358,Araliaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,3.47,3.72,c,,,,
PAN03,11,359,Rubiaceae,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.57,2.22,a,,,,
PAN03,11,360,Araliaceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.51,2.32,a,,,,
PAN03,11,361,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4.5,1.3,2.8,3.37,ah,,,,
PAN03,11,362,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,6,1.3,5.47,6.36,dh,,,,
PAN03,11,363,Arecaceae,Wettinia,,2013,9,17,NaN,8,1.3,6.8,6.71,a,,,,
PAN03,11,364,Burseraceae,Protium,,2013,9,17,NaN,8,1.3,6.56,6.63,a,,,,
PAN03,11,365,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,2.5,1.3,2.66,2.66,a,,,,
PAN03,11,367,Piperaceae,Piper,,2013,9,17,NaN,,1.3,,,,,,,muerto
PAN03,11,370,Indeterminado,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.99,3.01,a,,,,
PAN03,11,371,Arecaceae,Geonoma,,2013,9,17,NaN,3.5,1.3,4.58,4.6,a,,,,
PAN03,11,372,Rubiaceae,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.2,2.24,a,,,,
PAN03,11,373,Cyatheaceae,Cyathea,,2013,9,17,NaN,4,1.3,5.18,4.87,a,,,,
PAN03,11,374,Arecaceae,Wettinia,,2013,9,17,NaN,9,1.3,6.7,6.9,a,,,,
PAN03,13,375,Melastomataceae,Indeterminado,,2013,9,17,NaN,6,1.3,6.98,7.6,a,,,,
PAN03,13,376,indeterminado,Indeterminado,,2013,9,17,NaN,,1.3,,,,,,,muerto
PAN03,13,377,Clussiaceae,Chrysoclamis,,2013,9,17,NaN,4.5,1.3,2.5,2.28,a,,,,
PAN03,13,378,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,7.14,7.37,a,,,,
PAN03,13,379,Arecaceae,Wettinia,,2013,9,17,NaN,3,1.3,3.84,3.75,a,,,,
PAN03,13,382,Rubiaceae,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.16,2.07,a,,,,
PAN03,13,383,Cyatheaceae,Cyathea,,2013,9,17,NaN,2.5,1.3,2.88,2.73,a,,,,
PAN03,13,384,Rubiaceae,Indeterminado,,2013,9,17,NaN,7,1.3,5.12,5.42,a,,,,
PAN03,13,385,Cyatheaceae,Cyathea,,2013,9,17,NaN,3,1.3,3.22,3.01,a,,,,
PAN03,13,386,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,3.35,3.26,a,,,,
PAN03,13,387,Rubiaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,3,3,a,,,,ojo
PAN03,13,388,Burseraceae,Protium,,2013,9,17,NaN,5,1.25,2.84,3.09,b,,,,1.37
PAN03,13,389,Rubiaceae,Indeterminado,,2013,9,17,NaN,5,1.3,2.53,2.5,a,,,,
PAN03,13,390,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,7.6,7.92,a,,,,
PAN03,13,391,Indeterminado,Indeterminado,,2013,9,17,NaN,12,1.3,8.55,9.4,a,,,,
PAN03,13,392,Arecaceae,Wettinia,,2013,9,17,NaN,5,1.3,4.66,4.7,a,,,,
PAN03,13,393,Arecaceae,Geonoma,,2013,9,17,NaN,3,1.3,4,4.2,a,,,,
PAN03,13,394,Araliaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.11,2.14,a,,,,
PAN03,13,395,Fabaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.3,2.3,a,,,,
PAN03,13,396,Indeterminado,Indeterminado,,2013,9,17,NaN,8,1.3,3.29,7.2,a,,,,
PAN03,13,397,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4,1.3,2.6,2.27,a,,,,
PAN03,13,398,Melastomataceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.05,2.2,a,,,,
PAN03,13,399,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,4.87,5.1,a,,,,
PAN03,13,400,Indeterminado,Indeterminado,,2013,9,17,NaN,5.5,1.3,3.3,3.58,a,,,,
PAN03,13,401,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,4.95,5.3,a,,,,
PAN03,13,403,Melastomataceae,Indeterminado,,2013,9,17,NaN,7,1.3,5.27,5.21,a,,,,
PAN03,13,404,Burseraceae,Protium,,2013,9,17,NaN,5,1.3,3.17,3.5,a,,,,
PAN03,13,405,Arecaceae,Geonoma,,2013,9,17,NaN,3,1.3,4.43,4.41,a,,,,
PAN03,13,406,Myrtaceae,Eugenia,,2013,9,17,NaN,5,1.3,2.02,2.1,a,,,,
PAN03,13,407,Clusiaceae,Indeterminado,,2013,9,17,NaN,7,1.7,6.5,6.95,a,,,,
PAN03,13,408,Sabiaceae,Indeterminado,,2013,9,17,NaN,8.5,1.3,8.04,9.92,a,,,,
PAN03,13,409,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,2.07,2.14,a,,,,
PAN03,13,410,Burseraceae,Protium,,2013,9,17,NaN,3.5,1.3,2.34,2.52,a,,,,
PAN03,13,411,Indeterminado,Indeterminado,,2013,9,17,NaN,4.5,1.3,4.26,4.18,a,,,,
PAN03,13,412,Burseraceae,Protium,,2013,9,17,NaN,5,1.3,2.05,2.1,a,,,,
PAN03,13,413,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,4.4,4.64,a,,,,
PAN03,13,415,Rubiaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.14,2.14,a,,,,
PAN03,13,416,Rubiaceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.3,2.26,a,,,,
PAN03,13,417,Rubiaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.28,2.23,a,,,,
PAN03,13,419,Rubiaceae,Indeterminado,,2013,9,17,NaN,5,1.3,2.4,2.45,a,,,,
PAN03,13,420,Rubiaceae,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.41,2.53,a,,,,
PAN03,13,421,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,2.05,2.08,a,,,,
PAN03,13,422,Arecaceae,Wettinia,,2013,9,17,NaN,10,1.3,7,7.1,a,,,,
PAN03,13,423,Annonaceae,Indeterminado,,2013,9,17,NaN,5,1.3,2.8,2.8,a,,,,
PAN03,13,424,Rubiaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.05,3.36,a,,,,
PAN03,13,427,Arecaceae,Wettinia,,2013,9,17,NaN,3,1.3,3.12,3.02,a,,,,
PAN03,13,429,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4,1.3,3.19,3.36,a,,,,
PAN03,13,430,Moraceae,Indeterminado,,2013,9,17,NaN,4,1.3,4.33,4.91,a,,,,
PAN03,13,431,Moraceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.45,3.08,a,,,,
PAN03,13,435,Moraceae,Indeterminado,,2013,9,17,NaN,6,1.3,4.56,5.18,a,,,,
PAN03,13,436,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,8.5,1.3,8.2,10.35,a,,,,
PAN03,13,437,Fabaceae,Indeterminado,,2013,9,17,NaN,5,1.3,5.27,6.63,a,,,,
PAN03,13,439,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,5.5,1.3,2.42,2.6,a,,,,
PAN03,13,441,Arecaceae,Wettinia,,2013,9,17,NaN,2.5,1.3,3.26,3.3,a,,,,
PAN03,13,442,Arecaceae,Wettinia,,2013,9,17,NaN,11,1.3,7.45,7.57,a,,,,
PAN03,13,443,Burseraceae,Protium,,2013,9,17,NaN,5.5,1.3,3.62,3.57,a,,,,
PAN03,13,444,Rubiaceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.84,2.78,a,,,,
PAN03,13,445,Burseraceae,Protium,,2013,9,17,NaN,6,1.3,4.56,5.43,a,,,,
PAN03,13,446,Arecaceae,Wettinia,,2013,9,17,NaN,8.5,1.3,6.8,6.63,a,,,,
PAN03,13,447,Araliaceae,Indeterminado,,2013,9,17,NaN,1.6,1.3,2.02,2.07,b,,,,
PAN03,13,448,Rubiaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.15,3.34,a,,,,
PAN03,13,449,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.48,3.51,a,,,,
PAN03,13,450,Araliaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.6,3.78,c,,,,
PAN03,13,452,Indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,5,4.79,a,,,,
PAN03,13,454,Arecaceae,Wettinia,,2013,9,17,NaN,9,1.3,7.27,7.18,a,,,,
PAN03,13,455,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.04,3.13,c,,,,
PAN03,13,457,Moraceae,Indeterminado,,2013,9,17,NaN,5,1.3,2.05,2.2,a,,,,
PAN03,13,458,Rubiaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.8,2.77,a,,,,
PAN03,13,459,Rubiaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.58,4.87,a,,,,
PAN03,13,460,Araliaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,4.22,4.6,ch,,,,
PAN03,13,461,Annonaceae,Indeterminado,,2013,9,17,NaN,5,1.3,4.3,4.42,a,,,,
PAN03,13,463,Araliaceae,Indeterminado,,2013,9,17,NaN,5,1.3,2.48,2.45,ch,,,,
PAN03,13,464,Urticaceae,Pouroma,,2013,9,17,NaN,5,1.3,4.47,4.9,a,,,,
PAN03,13,465,Burseraceae,Protium,,2013,9,17,NaN,7,1.3,5.95,6.6,a,,,,
PAN03,13,466,Fabaceae,Parkia,,2013,9,17,NaN,4.5,1.3,2.69,2.87,a,,,,
PAN03,13,467,Rubiaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.21,3.95,a,,,,
PAN03,13,468,Rubiaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,3.69,3.9,a,,,,
PAN03,13,469,Rubiaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.53,3.66,a,,,,
PAN03,13,470,Arecaceae,Geonoma,,2013,9,17,NaN,3,1.3,4.51,4.9,a,,,,
PAN03,13,471,Rubiaceae,Indeterminado,,2013,9,17,NaN,2,1.3,2.13,2.19,a,,,,
PAN03,13,474,Annonaceae,Indeterminado,,2013,9,17,NaN,7.5,1.3,6.12,6.49,a,,,,
PAN03,13,475,Araliaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.4,3.2,a,,,,
PAN03,13,476,Araliaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,5.4,5.77,a,,,,
PAN03,13,477,Melastomataceae,Indeterminado,,2013,9,17,NaN,8,1.3,7.98,9.1,a,,,,
PAN03,13,479,Fabaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.39,3.47,a,,,,
PAN03,13,481,Arecaceae,Geonoma,,2013,9,17,NaN,2.5,1.3,3.49,3.42,a,,,,
PAN03,13,482,Fabaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,6.05,5.93,a,,,,
PAN03,13,485,Indeterminado,Indeterminado,,2013,9,17,NaN,6.5,1.3,6.89,7.22,a,,,,
