Day,Month,Year,Light,WindSpeed,WindDir,Rainfall,Tensiometer,RH,Temperature
11,6,2007,320.11,0,0,0,114.95,57.4,29.1
11,6,2007,899.11,0,0,0,106.58,58.852,29.26
11,6,2007,801.17,0,0,0,109.44,54.294,29.5
11,6,2007,847.1,0,0,0,108.34,55.526,29.51
11,6,2007,450.04,0,0,0,117.81,56.073,29.52
11,6,2007,572.12,0,0,0,113.63,53.01,29.81
11,6,2007,661.62,0,0,0,111.42,52.642,29.94
11,6,2007,742.1,0,0,0,109.66,53.736,30.07
12,6,2007,46.9,0,0,0,108.34,98.621,16.99
12,6,2007,25.9,0,0,0,108.78,97.863,17
12,6,2007,6.08,0,0,0,109,97.863,17.4
12,6,2007,0,0,0,0,107.68,98.421,17.48
12,6,2007,0,0,0,0,107.46,98.431,17.5
12,6,2007,0,0,0,0,107.68,98.168,17.6
12,6,2007,0,0,0,0,107.9,97.547,17.73
12,6,2007,0,0,0,0,108.78,98.21,17.78
12,6,2007,0,0,0,0,107.68,98.8,17.82
12,6,2007,92.63,0,0,0,108.34,98.863,17.86
12,6,2007,0,0,0,0,108.56,97.126,18.26
12,6,2007,0,0,0,0,108.56,97.189,18.77
12,6,2007,0,0,0,0,108.34,97.442,19.04
12,6,2007,0,0,0,0,108.56,97.221,19.34
12,6,2007,315.4,0,0,0,108.34,97.063,19.44
12,6,2007,0,0,0,0,108.34,97.526,19.52
12,6,2007,-0.19,0,0,0,108.12,97.789,19.56
12,6,2007,0,0,0,0,115.17,97.578,20.75
12,6,2007,0,0,0,0,114.73,98.263,20.78
12,6,2007,0,0,0,0,114.73,97.863,20.88
12,6,2007,0,0,0,0,115.83,97.568,20.95
12,6,2007,-0.19,0,0,0,115.17,98.115,21
12,6,2007,0,0,0,0,114.95,97.378,21.07
12,6,2007,0,0,0,0,114.29,97.873,21.08
12,6,2007,0,0,0,0,114.73,97.252,21.11
12,6,2007,0,0,0,0,114.51,97.073,21.34
12,6,2007,0,0,0,0,114.73,96.421,21.58
12,6,2007,0,0,0,0,115.17,95.684,21.95
12,6,2007,450.24,0,0,0,109.44,83.81,22.04
12,6,2007,5.49,0,0,0,116.49,93.631,22.81
12,6,2007,556.62,0,0,0,102.4,70.347,24.54
12,6,2007,22.96,0,0,0,118.47,86.778,24.65
12,6,2007,648.67,0,0,0,107.24,68.084,25.74
12,6,2007,726.2,0,0,0,118.91,65.978,26.54
12,6,2007,787.43,0,0,0,111.64,64.515,27.13
12,6,2007,50.63,0,0,0,119.35,75.547,27.25
12,6,2007,833.56,0,0,0,109.22,61.578,28.1
12,6,2007,141.9,0,0,0,116.93,66.284,28.34
12,6,2007,861.82,0,0,0,111.86,60.589,28.84
12,6,2007,330.32,0,0,0,123.76,61.642,29.16
12,6,2007,872.03,0,0,0,112.31,56.789,29.57
12,6,2007,440.03,0,0,0,125.96,58.568,29.74
12,6,2007,656.91,0,0,0,118.69,57.715,30.03
12,6,2007,864.18,0,0,0,114.07,52.021,30.07
12,6,2007,589.79,0,0,0,120.01,57.326,30.19
12,6,2007,723.45,0,0,0,118.03,53.915,30.3
12,6,2007,791.36,0,0,0,116.49,50.989,30.44
12,6,2007,836.5,0,0,0,114.51,50.957,30.52
13,6,2007,0,0,0,0,116.05,98,17.93
13,6,2007,0,0,0,0,115.61,98.431,17.97
13,6,2007,0,0,0,0,116.27,97.494,18.2
13,6,2007,0,0,0,0,116.05,98.578,18.23
13,6,2007,54.75,0,0,0,116.27,98.273,18.24
13,6,2007,27.47,0,0,0,116.71,97.757,18.37
13,6,2007,4.9,0,0,0,116.05,98.378,18.44
13,6,2007,0,0,0,0,116.27,97.189,18.69
13,6,2007,92.63,0,0,0,116.27,98.484,18.78
13,6,2007,0,0,0,0,116.49,96.747,19.26
13,6,2007,163.49,0,0,0,115.83,96.621,19.78
13,6,2007,0,0,0,0,116.71,96.547,19.85
13,6,2007,0,0,0,0,115.83,97.442,19.99
13,6,2007,0,0,0,0,115.83,97.8,20.06
13,6,2007,0,0,0,0,115.83,97.368,20.12
13,6,2007,0,0,0,0,115.39,98.052,20.21
13,6,2007,0,0,0,0,116.05,97.442,20.42
13,6,2007,0,0,0,0,122.43,97.968,20.79
13,6,2007,0,0,0,0,122.43,97.884,20.84
13,6,2007,0,0,0,0,122.21,97.81,21
13,6,2007,-0.19,0,0,0,122.43,97.61,21.11
13,6,2007,356.42,0,0,0,115.17,89.242,21.24
13,6,2007,0,0,0,0,122.66,97.084,21.45
13,6,2007,0,0,0,0,122.43,96.947,21.84
13,6,2007,0,0,0,0,122.43,96.505,22.13
13,6,2007,0,0,0,0,121.99,95.968,22.45
13,6,2007,0,0,0,0,121.99,95.863,22.48
13,6,2007,0,0,0,0,122.21,96,22.52
13,6,2007,0,0,0,0,122.88,95.021,22.94
13,6,2007,234.93,0,0,0,116.93,82.378,23
13,6,2007,6.67,0,0,0,123.54,93.389,23.76
13,6,2007,655.54,0,0,0,112.31,75.621,24.31
13,6,2007,30.42,0,0,0,124.64,90.81,24.51
13,6,2007,68.49,0,0,0,125.52,85.568,25.43
13,6,2007,760.54,0,0,0,120.89,68.663,26.38
13,6,2007,89.1,0,0,0,128.38,80.2,26.55
13,6,2007,783.31,0,0,0,118.25,65.715,27.41
13,6,2007,826.1,0,0,0,115.39,63.631,28.18
13,6,2007,149.36,0,0,0,133.23,68.221,28.55
13,6,2007,867.32,0,0,0,118.25,58.231,29.14
13,6,2007,730.52,0,0,0,117.59,58.242,29.37
13,6,2007,829.63,0,0,0,119.57,57.515,29.67
13,6,2007,459.47,0,0,0,136.31,60.578,29.92
13,6,2007,872.03,0,0,0,119.35,56.221,30.3
13,6,2007,753.28,0,0,0,125.96,55.873,30.85
13,6,2007,659.47,0,0,0,127.94,56.568,30.91
13,6,2007,876.74,0,0,0,120.45,54.326,31
13,6,2007,878.5,0,0,0,121.99,55.915,31.15
14,6,2007,29.04,0,0,0,123.76,98.557,18.73
14,6,2007,6.67,0,0,0,123.98,97.789,18.77
14,6,2007,55.34,0,0,0,123.1,98.81,19.2
14,6,2007,0,0,0,0,124.64,97.347,19.22
14,6,2007,0,0,0,0,124.64,97.863,19.73
14,6,2007,0,0,0,0,123.1,97.768,19.74
14,6,2007,0,0,0,0,122.66,98.484,19.81
14,6,2007,111.67,0,0,0,123.32,98.705,19.92
14,6,2007,-0.19,0,0,0,123.98,98.347,19.98
14,6,2007,0,0,0,0,124.2,98.357,20.01
14,6,2007,0,0,0,0,123.98,98.463,20.02
14,6,2007,0,0,0,0,123.1,98.589,20.08
14,6,2007,0,0,0,0,123.32,97.61,20.11
14,6,2007,0,0,0,0,123.76,98.421,20.11
14,6,2007,0,0,0,0,11.89,97.978,20.27
14,6,2007,0,0,0,0,13.21,98.347,20.3
14,6,2007,0,0,0,0,123.32,97.736,20.44
14,6,2007,0,0,0,0.19,10.35,97.589,20.51
14,6,2007,129.73,0,0,0,123.98,98.126,20.56
14,6,2007,0,0,0,0,122.88,97.915,20.69
14,6,2007,-0.19,0,0,0,8.58,97.8,20.81
14,6,2007,0,0,0,0.19,4.84,97.747,20.94
14,6,2007,0,0,0,1.58,-1.98,97.515,20.98
14,6,2007,0,0,0,8.91,1.32,96.989,21.28
14,6,2007,193.71,0,0,0,124.2,96.031,21.3
14,6,2007,0,0,0,8.51,112.31,96.421,21.74
14,6,2007,0,0,0,1.38,129.92,95.021,22.43
14,6,2007,275.17,0,0,0,123.32,92.189,22.48
14,6,2007,0,0,0,0.19,129.92,95.873,22.83
14,6,2007,0,0,0,0.39,130.14,94.947,23.18
14,6,2007,337.97,0,0,0,124.2,86.631,23.42
14,6,2007,5.49,0,0,0,130.8,92.8,23.7
14,6,2007,24.14,0,0,0,131.68,90.494,24.3
14,6,2007,60.25,0,0,0,132.79,86.947,25.14
14,6,2007,763.88,0,0,0,123.54,78.673,25.4
14,6,2007,90.28,0,0,0,135.43,81.284,25.78
14,6,2007,666.92,0,0,0,124.86,73.242,26.77
14,6,2007,596.07,0,0,0,124.2,71.031,26.92
14,6,2007,159.96,0,0,0,139.39,76,27.02
14,6,2007,802.74,0,0,0,120.67,67.01,28.3
14,6,2007,364.47,0,0,0,141.81,68.242,28.82
14,6,2007,870.06,0,0,0,123.54,63.726,28.95
14,6,2007,887.92,0,0,0,124.42,60.894,29.77
14,6,2007,810,0,0,0,129.04,59.957,29.98
14,6,2007,878.31,0,0,0,126.84,60.431,30.01
14,6,2007,472.62,0,0,0,136.97,60.894,30.03
14,6,2007,704.41,0,0,0,130.8,60.01,30.07
14,6,2007,717.36,0,0,0,131.9,59.389,30.11
15,6,2007,26.69,0,0,0,25.32,98.663,20.11
15,6,2007,0,0,0,0,20.25,98.494,20.12
15,6,2007,1.96,0,0,0,24.66,98.684,20.14
15,6,2007,0,0,0,0,19.37,98.421,20.16
15,6,2007,-2.35,0,0,0,24,98.684,20.16
15,6,2007,0,0,0,0,20.92,98.578,20.17
15,6,2007,-1.96,0,0,0,23.34,98.652,20.17
15,6,2007,-0.78,0,0,0,22.46,98.547,20.18
15,6,2007,0,0,0,0,14.53,98.4,20.2
15,6,2007,0,0,0,0,21.8,98.557,20.2
15,6,2007,0,0,0,0,18.49,98.368,20.26
15,6,2007,74.19,0,0,0,26.2,98.673,20.32
15,6,2007,0,0,0,0,15.63,98.536,20.34
15,6,2007,0,0,0,0,17.61,98.452,20.4
15,6,2007,0,0,0,0,16.73,98.547,20.43
15,6,2007,133.46,0,0,0,27.3,98.357,20.72
15,6,2007,3.72,0,0,1.18,44.04,97.821,20.87
15,6,2007,4.31,0,0,2.37,44.04,96.968,21.05
15,6,2007,4.71,0,0,0.99,43.6,95.726,21.36
15,6,2007,260.45,0,0,0,28.18,96.547,21.69
15,6,2007,5.1,0,0,0.79,43.38,93.463,21.95
15,6,2007,4.12,0,0,0,41.84,97.41,22.13
15,6,2007,3.92,0,0,0,41.4,97.168,22.14
15,6,2007,4.71,0,0,0,42.94,90.652,22.24
15,6,2007,4.31,0,0,0,42.5,95.663,22.27
15,6,2007,4.12,0,0,0,40.96,96.347,22.37
15,6,2007,3.72,0,0,0,40.73,95.926,22.52
15,6,2007,2.55,0,0,0,40.29,95.315,22.92
15,6,2007,380.56,0,0,0,29.06,92.368,23.2
15,6,2007,11.38,0,0,0,40.29,93.252,23.96
15,6,2007,458.68,0,0,0,30.83,84.873,24.45
15,6,2007,50.24,0,0,0,40.29,89.547,25.17
15,6,2007,570.95,0,0,0,33.47,78.589,25.66
15,6,2007,754.66,0,0,0,33.69,76.389,26.39
15,6,2007,76.74,0,0,0,40.96,80.863,26.87
15,6,2007,833.56,0,0,0,32.81,71.61,27.08
15,6,2007,910.1,0,0,0,35.01,68.831,28.16
15,6,2007,930.91,0,0,0,36.11,67.326,28.72
15,6,2007,172.71,0,0,0,40.29,67.968,28.74
15,6,2007,899.7,0,0,0,37.21,66.021,29.11
15,6,2007,352.5,0,0,0,41.18,62.431,29.45
15,6,2007,951.71,0,0,0,38.09,60.936,29.62
15,6,2007,478.9,0,0,0,42.94,61.473,29.77
15,6,2007,652.2,0,0,0,39.63,61.694,29.77
15,6,2007,764.08,0,0,0,39.63,59.305,29.89
15,6,2007,865.55,0,0,0,39.19,59.989,30.08
15,6,2007,673.2,0,0,0,40.73,58.357,30.15
15,6,2007,626.49,0,0,0,42.06,57.757,30.31
16,6,2007,5.29,0,0,0,39.63,98.368,19.09
16,6,2007,5.49,0,0,0,38.97,97.768,19.13
16,6,2007,5.49,0,0,0,38.53,98.157,19.26
16,6,2007,5.29,0,0,0,40.07,98.326,19.31
16,6,2007,5.49,0,0,0,38.09,97.621,19.35
16,6,2007,4.9,0,0,0,40.73,98.263,19.55
16,6,2007,4.9,0,0,0,41.4,97.726,19.68
16,6,2007,5.49,0,0,0,37.65,97.042,19.69
16,6,2007,23.35,0,0,0,20.92,98.431,19.83
16,6,2007,38.27,0,0,0,21.36,98.484,19.88
16,6,2007,6.47,0,0,0,20.92,98.242,19.93
16,6,2007,4.31,0,0,0,21.36,98.368,20.09
16,6,2007,93.03,0,0,0,22.02,98.505,20.1
16,6,2007,4.31,0,0,0,22.02,98.421,20.11
16,6,2007,4.9,0,0,0,22.9,98.221,20.12
16,6,2007,5.1,0,0,0,37.21,96.768,20.23
16,6,2007,5.29,0,0,0.79,24.22,98.336,20.23
16,6,2007,4.9,0,0,0.99,25.76,98.378,20.27
16,6,2007,5.29,0,0,0,28.18,98.147,20.28
16,6,2007,5.1,0,0,0,31.27,98.021,20.5
16,6,2007,4.9,0,0,0,34.13,98.2,20.67
16,6,2007,112.65,0,0,0,22.9,98.115,20.72
16,6,2007,4.51,0,0,1.18,36.55,97.978,20.75
16,6,2007,3.72,0,0,0,41.4,98.063,20.75
16,6,2007,3.72,0,0,0.59,43.16,97.915,20.77
16,6,2007,4.12,0,0,1.38,39.19,98.136,20.82
16,6,2007,4.9,0,0,0,36.99,96.168,20.88
16,6,2007,89.89,0,0,0,23.78,96.621,21.02
16,6,2007,91.65,0,0,0,24.44,97.336,21.12
16,6,2007,166.24,0,0,0,25.32,96.652,21.42
16,6,2007,4.31,0,0,0,36.55,95.642,21.48
16,6,2007,251.61,0,0,0,26.2,95.094,22.14
16,6,2007,13.54,0,0,0,36.55,94.347,22.19
16,6,2007,480.47,0,0,0,27.3,92.368,23.16
16,6,2007,35.13,0,0,0,36.55,92.136,23.58
16,6,2007,576.05,0,0,0,29.28,82.947,24.67
16,6,2007,601.17,0,0,0,30.16,81.273,25.33
16,6,2007,71.83,0,0,0,36.99,84.326,25.79
16,6,2007,905,0,0,0,31.27,75.768,26.13
16,6,2007,959.96,0,0,0,32.81,70.715,27.27
16,6,2007,951.71,0,0,0,34.13,68.41,27.54
16,6,2007,883.02,0,0,0,34.79,66.157,28.04
16,6,2007,163.88,0,0,0,35.89,73.789,28.04
16,6,2007,363.29,0,0,0,36.55,63.189,28.38
16,6,2007,702.45,0,0,0,35.89,63.631,28.4
16,6,2007,431.2,0,0,0,38.31,63.61,28.59
16,6,2007,694.6,0,0,0,36.11,61.831,28.75
16,6,2007,583.12,0,0,0,37.43,62.473,28.85
17,6,2007,23.74,0,0,0,46.02,97.726,18.05
17,6,2007,3.92,0,0,0,56.15,97.4,18.09
17,6,2007,9.22,0,0,0,45.58,97.505,18.09
17,6,2007,41.8,0,0,0,46.24,97.642,18.26
17,6,2007,6.28,0,0,0,45.36,97.568,18.37
17,6,2007,4.31,0,0,0,56.15,97.242,18.6
17,6,2007,6.28,0,0,0,45.36,97.315,18.61
17,6,2007,89.1,0,0,0,46.9,96.852,18.68
17,6,2007,5.69,0,0,0,44.7,96.547,18.81
17,6,2007,5.69,0,0,0,44.92,97.136,18.81
17,6,2007,5.49,0,0,0,44.26,97.421,18.86
17,6,2007,5.49,0,0,0,44.04,97.463,19.06
17,6,2007,5.29,0,0,0,43.6,98.031,19.07
17,6,2007,4.9,0,0,0,55.93,97.21,19.09
17,6,2007,5.49,0,0,0,43.16,97.757,19.09
17,6,2007,5.49,0,0,0,42.94,97.578,19.28
17,6,2007,5.29,0,0,0,42.5,97.147,19.38
17,6,2007,157.4,0,0,0,47.56,94.705,19.45
17,6,2007,5.29,0,0,0,42.06,97.557,19.45
17,6,2007,5.1,0,0,0,55.93,97.273,19.53
17,6,2007,5.29,0,0,0,41.62,97.494,19.59
17,6,2007,5.1,0,0,0,55.71,97.757,19.92
17,6,2007,4.51,0,0,0,55.49,97.873,20.02
17,6,2007,4.9,0,0,0,55.27,97.81,20.14
17,6,2007,5.1,0,0,0,54.83,97.831,20.18
17,6,2007,5.49,0,0,0,54.61,97.642,20.26
17,6,2007,229.24,0,0,0,48.22,92.821,20.33
17,6,2007,5.1,0,0,0,54.39,97.357,20.33
17,6,2007,4.51,0,0,0,54.39,96.452,20.69
17,6,2007,371.14,0,0,0,48.88,89.242,21.52
17,6,2007,11.38,0,0,0,54.83,94.157,21.68
17,6,2007,363.88,0,0,0,50.42,85.294,22.57
17,6,2007,44.74,0,0,0,55.27,91.4,22.8
17,6,2007,643.57,0,0,0,50.86,80.157,23.26
17,6,2007,88.32,0,0,0,56.15,85.042,23.85
17,6,2007,195.68,0,0,0,54.61,82.726,24.16
17,6,2007,213.15,0,0,0,54.39,82.747,24.21
17,6,2007,463,0,0,0,52.63,82.642,24.23
17,6,2007,218.44,0,0,0,54.61,83.484,24.29
17,6,2007,263.39,0,0,0,54.61,83.978,24.45
17,6,2007,276.34,0,0,0,53.95,82.736,24.51
17,6,2007,331.69,0,0,0,54.39,83.463,24.67
17,6,2007,398.23,0,0,0,53.29,78.063,24.79
17,6,2007,623.74,0,0,0,51.09,75.663,24.85
17,6,2007,416.09,0,0,0,53.73,76.705,25.04
17,6,2007,327.18,0,0,0,54.39,80.747,25.12
17,6,2007,634.34,0,0,0,52.19,76.536,25.31
17,6,2007,452.79,0,0,0,53.51,76.178,25.5
18,6,2007,31.01,0,0,0,58.35,99.01,16.14
18,6,2007,2.94,0,0,0,57.03,98.957,16.16
18,6,2007,52.79,0,0,0,58.35,99.084,16.16
18,6,2007,2.74,0,0,0,57.03,99.157,16.2
18,6,2007,2.94,0,0,0,56.81,98.884,16.25
18,6,2007,7.45,0,0,0,58.13,99.021,16.26
18,6,2007,3.14,0,0,0,56.81,98.642,16.4
18,6,2007,2.55,0,0,0,58.13,98.936,16.42
18,6,2007,3.14,0,0,0,56.81,98.61,16.61
18,6,2007,2.74,0,0,0,57.47,99.273,16.66
18,6,2007,2.55,0,0,0,57.91,99.126,16.73
18,6,2007,3.33,0,0,0,56.59,98.242,16.85
18,6,2007,3.53,0,0,0,56.59,98.178,17.21
18,6,2007,95.97,0,0,0,58.79,99.115,17.28
18,6,2007,3.53,0,0,0,56.37,98.252,17.5
18,6,2007,3.72,0,0,0,56.15,98.094,17.71
18,6,2007,311.67,0,0,0,59.45,98.347,18.58
18,6,2007,2.55,0,0,0,68.26,97.81,19.95
18,6,2007,2.94,0,0,0,68.04,97.6,20.02
18,6,2007,3.33,0,0,0,67.82,97.8,20.14
18,6,2007,3.72,0,0,0,67.6,98,20.19
18,6,2007,4.12,0,0,0,67.38,97.621,20.24
18,6,2007,4.31,0,0,0,67.38,97.568,20.31
18,6,2007,543.67,0,0,0,59.89,93.463,20.56
18,6,2007,4.31,0,0,0,67.16,97.389,20.59
18,6,2007,4.51,0,0,0,66.94,97.157,20.9
18,6,2007,4.71,0,0,0,66.72,97.084,21.18
18,6,2007,4.71,0,0,0,66.72,96.631,21.44
18,6,2007,4.51,0,0,0,66.72,95.915,21.88
18,6,2007,10,0,0,0,66.94,94.957,22.5
18,6,2007,750.34,0,0,0,57.91,81.6,23.09
18,6,2007,30.42,0,0,0,67.16,93.705,23.21
18,6,2007,60.64,0,0,0,67.16,90.978,23.88
18,6,2007,409.81,0,0,0,67.6,78.378,24.12
18,6,2007,103.23,0,0,0,67.6,87,24.43
18,6,2007,681.84,0,0,0,62.76,75.852,24.6
18,6,2007,694.6,0,0,0,64.3,75.042,24.7
18,6,2007,130.32,0,0,0,68.26,78.915,25.18
18,6,2007,225.9,0,0,0,69.14,77.589,25.27
18,6,2007,424.14,0,0,0,67.82,77.336,25.61
18,6,2007,845.53,0,0,0,62.98,69.031,25.93
18,6,2007,488.71,0,0,0,67.6,72.105,26.01
18,6,2007,506.37,0,0,0.19,68.92,70.221,26.14
18,6,2007,580.37,0,0,0,66.06,73.568,26.18
18,6,2007,299.7,0,0,0,69.14,73,26.19
18,6,2007,441.8,0,0,0,68.7,71.578,26.65
18,6,2007,824.14,0,0,0,64.74,66.536,26.8
18,6,2007,528.36,0,0,0,66.94,70.189,26.84
19,6,2007,5.88,0,0,0,70.02,98.652,16.98
19,6,2007,27.47,0,0,0,69.8,98.926,17.02
19,6,2007,0,0,0,0,70.02,98.294,17.14
19,6,2007,0,0,0,0,70.02,97.757,17.51
19,6,2007,49.85,0,0,0,70.24,99.042,17.52
19,6,2007,0,0,0,0,70.02,97.536,18.01
19,6,2007,133.26,0,0,0,70.46,98.905,18.09
19,6,2007,0,0,0,0,70.02,97.389,18.54
19,6,2007,0,0,0,0,70.02,98.01,19
19,6,2007,0,0,0,0,68.7,98.263,19.05
19,6,2007,0,0,0,0,69.36,98.452,19.13
19,6,2007,0.39,0,0,0,68.92,97.578,19.17
19,6,2007,0,0,0,0,69.58,98.4,19.17
19,6,2007,273.4,0,0,0,70.68,98.452,19.35
19,6,2007,2.35,0,0,0,68.92,97.568,19.51
19,6,2007,2.35,0,0,0,68.7,97.715,19.75
19,6,2007,2.55,0,0,0,68.48,97.768,19.92
19,6,2007,2.74,0,0,0,77.95,97.915,20.22
19,6,2007,2.74,0,0,0,77.51,97.989,20.28
19,6,2007,2.74,0,0,0,77.29,97.947,20.32
19,6,2007,2.94,0,0,0,76.63,97.715,20.33
19,6,2007,2.74,0,0,0,77.07,97.842,20.33
19,6,2007,3.14,0,0,0,76.63,97.357,20.39
19,6,2007,3.72,0,0,0,76.63,96.905,20.67
19,6,2007,533.07,0,0,0,71.34,93.547,20.83
19,6,2007,4.51,0,0,0,76.19,96.494,21
19,6,2007,4.9,0,0,0,75.97,96.305,21.12
19,6,2007,4.51,0,0,0,75.97,96.168,21.31
19,6,2007,4.31,0,0,0,75.75,95.778,21.59
19,6,2007,11.38,0,0,0,75.75,94.221,22.09
19,6,2007,34.34,0,0,0,75.97,90.484,22.84
19,6,2007,445.53,0,0,0,71.34,81.442,23.39
19,6,2007,59.27,0,0,0,76.63,87.273,23.49
19,6,2007,434.34,0,0,0,73.77,80.01,24.01
19,6,2007,481.25,0,0,0,74.43,77.621,24.33
19,6,2007,108.73,0,0,0,77.51,82.452,24.44
19,6,2007,544.45,0,0,0,74.21,74.021,25.2
19,6,2007,180.96,0,0,0,78.61,79.842,25.22
19,6,2007,570.75,0,0,0,74.65,71.515,26.05
19,6,2007,581.55,0,0,0,75.31,70.073,26.56
19,6,2007,230.81,0,0,0,79.71,73.989,26.6
19,6,2007,618.44,0,0,0,75.75,66.284,27.07
19,6,2007,391.36,0,0,0,77.95,65.305,27.35
19,6,2007,440.62,0,0,0,78.83,63.631,27.39
19,6,2007,729.93,0,0,0,75.53,63.273,27.46
19,6,2007,471.24,0,0,0,75.97,65.431,27.47
19,6,2007,432.77,0,0,0,76.85,63.326,27.62
19,6,2007,586.84,0,0,0,76.85,63.936,27.73
20,6,2007,0,0,0,0,79.93,98.41,17.9
20,6,2007,5.29,0,0,0,79.93,98.778,18
20,6,2007,0,0,0,0,79.71,98.2,18.11
20,6,2007,26.1,0,0,0,80.15,98.842,18.25
20,6,2007,0,0,0,0,79.93,97.473,18.45
20,6,2007,45.92,0,0,0,80.59,98.684,18.48
20,6,2007,60.25,0,0,0,81.03,97.684,18.55
20,6,2007,207.65,0,0,0,81.03,97.484,18.66
20,6,2007,2.15,0,0,0,80.15,97.589,18.97
20,6,2007,2.55,0,0,0,79.27,98.347,19.25
20,6,2007,2.35,0,0,0,79.49,98.4,19.27
20,6,2007,3.14,0,0,0,79.05,98.042,19.29
20,6,2007,3.14,0,0,0,78.83,98.021,19.44
20,6,2007,2.74,0,0,0,78.61,97.663,19.59
20,6,2007,2.55,0,0,0,78.61,97.694,19.9
20,6,2007,2.74,0,0,0,78.39,98,20.11
20,6,2007,2.74,0,0,0,78.17,98.126,20.19
20,6,2007,2.35,0,0,0,88.08,97.505,20.55
20,6,2007,454.36,0,0,0,80.81,91.178,20.79
20,6,2007,2.74,0,0,0.19,88.52,96.989,21.03
20,6,2007,4.71,0,0,0,85.66,97.4,21.4
20,6,2007,3.53,0,0,0,86.98,95.8,21.44
20,6,2007,3.53,0,0,0,87.2,96.189,21.46
20,6,2007,3.14,0,0,1.98,87.86,95.821,21.52
20,6,2007,4.12,0,0,0,85.88,96.663,21.55
20,6,2007,4.9,0,0,0,85.88,96.673,21.61
20,6,2007,3.72,0,0,0,86.54,94.21,21.66
20,6,2007,4.71,0,0,0,85.66,96.284,21.91
20,6,2007,4.71,0,0,0,85.66,95.094,22.3
20,6,2007,11.18,0,0,0,86.54,92.989,23.05
20,6,2007,561.13,0,0,0,75.97,81.263,23.3
20,6,2007,652.01,0,0,0,79.71,75.463,24.71
20,6,2007,32.18,0,0,0,88.3,86.263,24.71
20,6,2007,726.79,0,0,0,88.74,72.915,25.28
20,6,2007,794.7,0,0,0,82.58,70.557,26.21
20,6,2007,82.82,0,0,0,89.62,75.484,26.76
20,6,2007,841.8,0,0,0,80.15,67.694,27.27
20,6,2007,873.01,0,0,0,83.46,63.705,27.84
20,6,2007,199.01,0,0,0,86.76,66.736,28.08
20,6,2007,399.41,0,0,0,92.49,63.052,28.52
20,6,2007,884.98,0,0,0,83.24,60.273,28.55
20,6,2007,420.6,0,0,0,96.89,63.252,28.6
20,6,2007,899.7,0,0,0,84.34,59.357,29.02
20,6,2007,875.17,0,0,0,85.44,57.768,29.45
20,6,2007,481.84,0,0,0,92.49,57.126,29.7
20,6,2007,831.4,0,0,0,85.88,57.105,29.83
20,6,2007,780.37,0,0,0,86.32,53.536,30.13
20,6,2007,729.53,0,0,0,86.76,51.526,30.15
21,6,2007,0,0,0,0,84.12,98.252,19.19
21,6,2007,45.14,0,0,0,83.02,98,19.2
21,6,2007,0,0,0,0,83.68,98.326,19.27
21,6,2007,0.78,0,0,0,85,97.789,19.3
21,6,2007,29.63,0,0,0,83.24,97.968,19.3
21,6,2007,4.9,0,0,0,83.46,98.263,19.35
21,6,2007,81.64,0,0,0,82.36,97.6,19.48
21,6,2007,1.76,0,0,0,85.88,97.6,19.65
21,6,2007,0,0,0,0,86.32,97.789,19.99
21,6,2007,1.17,0,0,0,86.54,97.915,20.2
21,6,2007,2.35,0,0,0,87.2,98.073,20.34
21,6,2007,2.35,0,0,0,87.64,97.978,20.47
21,6,2007,0,0,0,0,87.86,98.168,20.52
21,6,2007,281.64,0,0,0,81.47,94.084,20.55
21,6,2007,2.94,0,0,0,87.86,97.936,20.61
21,6,2007,2.55,0,0,0,88.08,98.042,20.65
21,6,2007,3.33,0,0,0,88.08,98.063,20.7
21,6,2007,3.53,0,0,0,90.94,96.178,21.46
21,6,2007,2.94,0,0,0,90.5,97.736,21.53
21,6,2007,2.94,0,0,0,90.06,97.821,21.57
21,6,2007,3.92,0,0,0,88.52,97.621,21.63
21,6,2007,3.14,0,0,0,90.06,97.747,21.65
21,6,2007,3.92,0,0,0,88.3,97.336,21.67
21,6,2007,3.72,0,0,0.19,89.18,97.926,21.72
21,6,2007,3.53,0,0,0,89.62,97.726,21.76
21,6,2007,3.92,0,0,0,88.08,96.768,21.95
21,6,2007,3.72,0,0,0,87.64,95.505,22.28
21,6,2007,3.92,0,0,0,87.86,94.852,22.44
21,6,2007,395.28,0,0,0,81.7,87.905,23
21,6,2007,12.56,0,0,0,88.96,92.894,23.1
21,6,2007,35.13,0,0,0,89.62,86.863,24.42
21,6,2007,485.96,0,0,0,76.19,77.242,24.93
21,6,2007,656.91,0,0,0,79.05,73.263,25.68
21,6,2007,777.23,0,0,0,88.08,73.81,25.92
21,6,2007,85.18,0,0,0,89.62,79.168,25.93
21,6,2007,138.56,0,0,0,89.84,78.357,26.67
21,6,2007,860.84,0,0,0,82.14,70.431,27.11
21,6,2007,907.75,0,0,0,78.83,67.642,27.95
21,6,2007,951.91,0,0,0,81.25,68.157,28.4
21,6,2007,246.31,0,0,0,95.79,66.631,28.62
21,6,2007,916.78,0,0,0,81.92,64.4,28.9
21,6,2007,892.44,0,0,0,84.12,62.136,28.98
21,6,2007,455.74,0,0,0,99.75,59.421,29.31
21,6,2007,808.43,0,0,0,85,62.063,29.31
21,6,2007,853.77,0,0,0,83.9,58.947,29.68
21,6,2007,624.53,0,0,0,89.4,58.936,29.97
21,6,2007,744.06,0,0,0,84.78,57.273,30.3
